EventID,snapshot_id,description,permanent_or_temporary,ended_or_ongoing,end_date,date_confidence,significance,valence,life_event_type,work_perf_impact,DupeStatus,ExcludeCode,UpdatedBeginDate,UpdatedBeginDateCode,UpdatedEndDate,UpdatedEndDateCode,alias,cohort,sentiment
1599,12957024092216715934,Performance review,Temporary,Ended,12/07/2018,Highest condidence,High significance,Very Positive,work,No effect,0.0,0,2018-12-07,0,2018-12-07,0,e52e55a5dc668b540ae72a6e3b51012a,G,1
1601,10444991998136247269,failed hire for replacement,Temporary,Ended,09/20/2018,High confidence,Moderately high significance,Very Negative,work,Medium negative effect,0.0,0,2018-09-18,0,2018-09-20,0,4ff7320d7aabc1e5841677a927b2f2d9,U,-1
1602,12178574152370489437,New project,Temporary,Ended,06/05/2018,Moderate confidence,Moderately high significance,Very Positive,work,Large positive effect,0.0,0,2018-06-05,2,2018-08-26,2,14bf0578c8bced86a97dc608e036e35e,U,1
1603,11507681597293278183,given responsibility for a huge project that was unexpected,Temporary,Ongoing,,High confidence,Highest significance,Neither Positive or Negative,work,Medium negative effect,0.0,0,2019-02-01,0,,0,0d1a903bd741e2747e416086cf2c4f48,U,0
1604,12776201290225305117,vip guest,Temporary,Ended,10/25/2018,Moderate confidence,Moderate significance,Neither Positive or Negative,work,No effect,0.0,0,2018-10-23,0,2018-10-25,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,0
1605,11601288366741799203,New organization structure,Permanent,,,Highest condidence,Highest significance,Extremely Positive,work,Large positive effect,2.0,0,2019-03-01,0,,0,9bba5d098a1e8a5e5b1d9a74073941db,NDL2,1
1606,12671267457620732731,Found out I was not being converted immediately,Temporary,Ongoing,,Moderate confidence,Moderate significance,Somewhat Positive,work,No effect,0.0,0,2019-01-16,0,,0,ad94729bd3b7ff50d165495892cc70aa,U,1
1607,11192138298778119922,Bonuses - Stocks,Temporary,Ended,12/15/2018,Highest condidence,High significance,Very Positive,work,No effect,0.0,0,2018-12-15,0,2018-12-15,0,2d4c20f661a1fcf2dba92d0630a1f5e3,G,1
1608,12957024092216715934,Start new position,Permanent,,,Moderately high confidence,High significance,Somewhat Positive,work,Medium positive effect,0.0,0,2019-02-27,0,,0,e52e55a5dc668b540ae72a6e3b51012a,G,1
1609,10890761958120556185,Conflict with Boss,Temporary,Ended,05/01/2019,Moderately low confidence,Moderately high significance,Very Negative,work,Medium negative effect,0.0,0,2019-03-01,0,2019-04-10,4,e879906bcdcc66ae8ed18d172a00eeea,U,-1
1610,10444991998136247269,Quarterly Board Meeting 2,Temporary,Ended,11/05/2018,High confidence,Moderately high significance,Neither Positive or Negative,work,No effect,0.0,0,2018-11-01,0,2018-11-05,0,4ff7320d7aabc1e5841677a927b2f2d9,U,0
1611,12178574152370489437,Second job,Temporary,Ended,09/12/2018,Moderate confidence,Moderate significance,Somewhat Positive,work,Small negative effect,0.0,0,2018-08-30,0,2018-09-12,0,14bf0578c8bced86a97dc608e036e35e,U,1
1612,12776201290225305117,training,Temporary,Ended,08/03/2018,Highest condidence,High significance,Somewhat Positive,work,No effect,0.0,0,2018-08-03,0,2018-08-03,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,1
1614,10444991998136247269,replacement hired,Permanent,,,Highest condidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2019-01-02,0,,0,4ff7320d7aabc1e5841677a927b2f2d9,U,1
1616,12776201290225305117,vendor tour,Temporary,Ended,07/24/2018,Highest condidence,Moderate significance,Neither Positive or Negative,work,No effect,0.0,0,2018-07-24,0,2018-07-24,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,0
1618,12178574152370489437,Got a job offer,Permanent,,,Moderate confidence,High significance,Very Positive,work,Large positive effect,0.0,0,2019-01-20,0,,0,14bf0578c8bced86a97dc608e036e35e,U,1
1619,12776201290225305117,conference,Temporary,Ended,07/15/2018,Highest condidence,Moderately high significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-07-10,0,2018-07-15,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,1
1620,12178574152370489437,Got in trouble at work,Temporary,Ended,03/21/2019,High confidence,High significance,Extremely Negative,work,Large negative effect,0.0,0,2019-03-21,0,2019-03-21,0,14bf0578c8bced86a97dc608e036e35e,U,-1
1621,12776201290225305117,training,Temporary,Ended,03/15/2018,Highest condidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-03-15,0,2018-03-15,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,1
1622,12178574152370489437,Began to have doubts about management,Permanent,,,Moderate confidence,Highest significance,Extremely Negative,work,Large negative effect,0.0,0,2019-01-10,0,,0,14bf0578c8bced86a97dc608e036e35e,U,-1
1623,12178574152370489437,Began work socializing program,Temporary,Ended,04/30/2019,Moderately low confidence,Moderately high significance,Extremely Positive,work,Medium positive effect,0.0,0,2019-03-03,0,2019-04-10,4,14bf0578c8bced86a97dc608e036e35e,U,1
1627,13327145282388648229,Finished paying off all my and spouse's debt,Permanent,,,Moderate confidence,Moderately high significance,Very Positive,financial,No effect,2.0,0,2018-04-01,0,,0,2f89cb1b589d34d64e00be00f863e9f4,G,1
1628,13584461153344596757,Took out a mortgage,Permanent,,,High confidence,High significance,Somewhat Positive,financial,No effect,0.0,0,2019-01-25,0,,0,f78d22fc115c8c293a9ce1c478701542,G,1
1629,9297296870223784228,HELOC to finish Barn,Unsure,,,Moderate confidence,Moderately high significance,Somewhat Positive,financial,No effect,0.0,0,2018-06-01,0,,0,3194d932f615f6d522b50229177e2aac,G,1
1630,13237712673831260487,Bonus,Temporary,Ended,01/01/2019,Moderately low confidence,High significance,Extremely Positive,financial,Large positive effect,0.0,0,2019-01-01,0,2019-01-01,0,a5e5c0d045e77c529736d2f681bf4097,G,1
1631,12451673362964079094,Becoming the legal guardian of my niece,Temporary,Ended,04/15/2018,Moderate confidence,Moderate significance,Somewhat Negative,financial,Small negative effect,1.0,0,2017-11-15,0,2018-04-15,0,1bda0a378f6bbe9bdf2ca3b6fbb84fdc,G,-1
1632,13049290067401306327,Purchased car,Permanent,,,Highest confidence,High significance,Neither Positive or Negative,financial,No effect,0.0,0,2018-03-03,0,,0,796af0537fa9ad0beb5fbf639a25d95a,G,0
1633,10299373431912256832,Paid off car loan,Permanent,,,Moderate confidence,Highest significance,Extremely Positive,financial,Medium positive effect,0.0,0,2018-12-09,5,,0,732ec4671e51cddab4d4cd13a0702e86,G,1
1634,9351046835178696042,Salary increase,Permanent,,,Moderately high confidence,High significance,Very Positive,financial,Medium positive effect,0.0,0,2019-01-10,0,,0,133bd883dd7ee5d0c1b23db3ac2d1bff,G,1
1635,11573572853441409020,Bought a trip at school auction,Temporary,Ended,03/24/2019,High confidence,Moderately high significance,Somewhat Negative,financial,No effect,0.0,0,2018-10-13,0,2019-03-24,0,2e32288a4fd0a4151648167503fc2ccc,G,-1
1636,11878805916569769612,tried to buy a house,Temporary,Ended,09/24/2018,Moderate confidence,Moderate significance,Somewhat Negative,financial,Small negative effect,0.0,0,2018-09-10,0,2018-09-24,0,f3125ae11ca29e7c3e0720615a1f37fa,G,-1
1637,11192138298778119922,Son's room furniture purchased on payment plan,Temporary,Ongoing,,Highest confidence,Low significance,Very Positive,financial,No effect,0.0,0,2018-08-23,0,,0,2d4c20f661a1fcf2dba92d0630a1f5e3,G,1
1638,11599053413951536191,Purchased solar panels,Permanent,,,Moderate confidence,Moderate significance,Somewhat Positive,financial,No effect,0.0,0,2018-09-15,0,,0,a773ccd778bddbed5b8ff149c2b1e956,G,1
1639,12827701705279351646,Large payment for kids dance classes,Temporary,Ended,08/15/2018,Highest confidence,Moderate significance,Somewhat Negative,financial,No effect,0.0,0,2018-08-15,0,2018-08-15,0,9789725f4b8c8f1ee96e92c5f716f9ab,G,-1
1640,11001448027740653288,,Temporary,Ended,01/01/2019,Moderately low confidence,Moderate significance,Somewhat Negative,financial,No effect,0.0,0,2018-08-01,0,2019-01-01,0,e7d7dc69a7d9b141c6937c28c6ded5ee,G,-1
1641,12978620280214771194,increase in wage,Permanent,,,Highest confidence,Highest significance,Extremely Positive,financial,Medium positive effect,0.0,0,2019-01-01,0,,0,f9969014076897cd187f5fa52287c0aa,G,1
1642,13323061621464472048,bought car,Permanent,,,Moderate confidence,Moderately high significance,Somewhat Negative,financial,No effect,0.0,0,2018-06-15,0,,0,c8f39db33408c83de9d8affd9004e533,G,-1
1643,9309225304092164165,bought a car,Permanent,,,Moderately low confidence,Moderate significance,Somewhat Positive,financial,No effect,2.0,0,2018-04-11,0,,0,36fd7269ce06b988c4f4347550a4a939,G,1
1644,11245656127452788300,Not getting expected raise,Temporary,Ended,12/21/2018,Highest confidence,Highest significance,Extremely Negative,financial,Large negative effect,0.0,0,2018-12-21,0,2018-12-21,0,db0af3808a03025b9153546e2ca08a6b,G,-1
1645,12486416167298227740,Inherited a substantial sum of money,Permanent,,,High confidence,High significance,Somewhat Positive,financial,Small positive effect,0.0,0,2018-11-16,0,,0,db30cf4c353996b490e891dcbe7549de,G,1
1648,12297551152687548152,finished bankruptcy,Permanent,,,Low confidence,High significance,Extremely Positive,financial,Small positive effect,0.0,0,2018-11-01,0,,0,ff9b2463eb6de259dbdae1b97a17558d,G,1
1651,12830914680448833554,Got a significant salary increase,Permanent,,,Highest confidence,High significance,Extremely Positive,financial,Large positive effect,0.0,0,2018-12-18,5,,0,3c3de09dbf77fcc8eb1ab57d00c9ee7a,G,1
1652,9792157507928867215,Adoption Loan (Mortgage),Permanent,,,Highest confidence,High significance,Somewhat Positive,financial,No effect,2.0,0,2019-01-04,0,,0,9e8d84a6888ddc70da4cf8606b6171a8,G,1
1655,12234026427044566165,Purchased new car,Permanent,,,High confidence,High significance,Somewhat Positive,financial,Small positive effect,0.0,0,2018-10-28,0,,0,5397abdd27a246d01d6a16f1ee884e03,G,1
1656,10003988513706280520,Refinanced house,Temporary,Ended,06/25/2018,Highest confidence,Moderate significance,Very Positive,financial,Small negative effect,0.0,0,2018-06-01,0,2018-06-25,0,12a8029965db6a5b41d21179b9de8eed,G,1
1657,13158206763152378569,,Permanent,,,Moderate confidence,Low significance,Very Positive,financial,No effect,0.0,0,2018-07-02,0,,0,b5e209dcf931eb09f4d378743dd5b263,G,1
1658,12266330985948952678,Financial Loss in Stocks,Temporary,Ended,12/31/2018,Lowest confidence,Highest significance,Extremely Negative,financial,Medium negative effect,0.0,0,2018-12-31,0,2018-12-31,0,41755cd968c378a97d5667ad2933d55f,U,-1
1659,10276707208389275657,old truck died (bought new one),Temporary,Ended,11/07/2018,Moderate confidence,Moderate significance,Somewhat Positive,financial,Medium positive effect,0.0,0,2018-11-06,0,2018-11-07,0,50505bed7187b087e3998f933f5883a9,U,1
1661,11331665029078486669,,Temporary,Ongoing,,Moderately high confidence,Moderately high significance,Very Negative,financial,No effect,0.0,0,2018-11-15,0,,0,10588877d8fbafc1fe3fcaa9bb0e13da,G,-1
1662,9607815942581204116,mortgage,Permanent,,,High confidence,Moderate significance,Neither Positive or Negative,financial,No effect,0.0,0,2019-03-08,0,,0,866017051b5ed73b94e00a182aac172b,U,0
1664,10890761958120556185,"Wage increase, no promotion",Permanent,,,Moderately high confidence,Moderate significance,Somewhat Positive,financial,No effect,0.0,0,2018-07-15,0,,0,e879906bcdcc66ae8ed18d172a00eeea,U,1
1666,13161993634297197029,Paid of last debt other than house,Permanent,,,Highest confidence,High significance,Extremely Positive,financial,No effect,0.0,0,2018-11-20,0,,0,6b6e19d45e338dbd789fb4f8af97d4d1,U,1
1667,9498225086855068032,purchased new truck,Temporary,Ongoing,,Highest confidence,High significance,Somewhat Positive,financial,Small negative effect,0.0,0,2018-09-18,0,,0,3e3a96ed6788a59544f10022ddb98650,U,1
1668,11463877981887362471,Multiple unexpected expenses (some were already described elsewhere),Unsure,,,Moderately high confidence,High significance,Somewhat Negative,financial,Small negative effect,0.0,0,2018-11-11,0,,0,f5fe3aa4a8e2a57cd2d94f0a2ce5af3a,U,-1
1669,10025200474955627290,,Unsure,,,Moderately high confidence,Moderately high significance,Neither Positive or Negative,financial,Small negative effect,0.0,0,2018-08-01,0,,0,550ace5b359ac75b99e618b4bd378fd6,U,0
1670,11012853471523019788,Did not get expected raise,Permanent,,,Moderately high confidence,High significance,Very Negative,financial,Small negative effect,0.0,0,2018-10-01,0,,0,d2b8c19533c3fca876eee18053ec87c2,U,-1
1672,12444182558575937813,New Car,Permanent,,,Highest confidence,High significance,Extremely Positive,financial,Small positive effect,0.0,0,2018-10-13,0,,0,282abb09932664d529e8098b80d1b2d5,G,1
1673,10613787827829994163,Bought a house,Permanent,,,High confidence,High significance,Somewhat Positive,financial,Small negative effect,0.0,0,2018-06-01,0,,0,d0726a7550bcfd2866c7136bfd5fba42,G,1
1674,10599949989215054422,Took out Mortgage,Permanent,,,High confidence,High significance,Neither Positive or Negative,financial,Small negative effect,0.0,0,2018-03-05,0,,0,5058572b1946ece48d4fbe9138e96e69,G,0
1675,11138690135815004830,Wife went part time from full time work,Permanent,,,Highest confidence,High significance,Somewhat Negative,financial,No effect,0.0,0,2018-03-01,0,,0,aab6e258d3ff8fc4d39c80e1a0be3b15,G,-1
1676,12836350243318329045,Purchased a car,Permanent,,,High confidence,High significance,Very Positive,financial,Small positive effect,1.0,0,2019-03-01,0,,0,7282030f4d8dc07b241ad4f0b2d0e2b3,G,1
1677,10793756826755400014,Bought a house,Temporary,Ended,04/30/2018,Moderately low confidence,High significance,Somewhat Positive,financial,No effect,0.0,0,2018-04-15,0,2018-04-30,0,bf618ad7b3d06f8386becaf9af7edc41,U,1
1678,9381952670851740549,Purchased new house,Temporary,Ongoing,,Highest confidence,High significance,Somewhat Positive,financial,Small negative effect,0.0,0,2018-11-26,0,,0,4dbd01841a26630790cda0b3e00c1dc2,G,1
1679,11215983654425159148,bought a car,Permanent,,,Moderate confidence,Moderate significance,Neither Positive or Negative,financial,No effect,0.0,0,2019-04-01,0,,0,f3443d5655c946d4059ebfacf9da6c8b,NDL1,0
1680,13229989299457901380,Work Bonus,Temporary,Ended,07/15/2018,Highest confidence,Moderate significance,Very Positive,financial,No effect,0.0,0,2018-07-15,0,2018-07-15,0,f93be185d44b61f711032736323a5655,NDL1,1
1681,13464339543681980879,tax audit,Temporary,Ended,10/31/2018,Moderate confidence,High significance,Very Negative,financial,Small negative effect,0.0,0,2018-07-01,0,2018-10-31,0,cf105315a24baa6b10549037138d92b3,NDL1,-1
1682,9618772807146534288,new car,Permanent,,,Moderately high confidence,Moderately low significance,Somewhat Positive,financial,No effect,0.0,0,2018-07-07,0,,0,4909fb02fb781900dc3becff56a49c1d,NDL2,1
1683,9850189967422598736,,Permanent,,,Highest confidence,High significance,Extremely Positive,financial,Medium positive effect,0.0,0,2018-12-03,0,,0,d5b4f7fc5580e234724cf18353dd603d,NDL2,1
1684,10706790697634317068,Bought car,Temporary,Ongoing,,High confidence,Low significance,Very Positive,financial,No effect,0.0,0,2018-09-01,0,,0,3ca3c6abfc775fc2b99f3ad9a6b685d3,NDL2,1
1685,12676581714475000627,Did not get financial increase expected,Temporary,Ongoing,,Highest confidence,Moderately high significance,Somewhat Negative,financial,No effect,1.0,0,2018-11-07,0,,0,89a0a3b2ff03217193a7ce78ec2bd29d,NDL2,-1
1686,13206448200882729449,Took out home equity loan,Temporary,Ongoing,,Moderately high confidence,Moderately high significance,Neither Positive or Negative,financial,No effect,0.0,0,2018-06-15,0,,0,97e5571972d37834f879388f5aead552,NDL2,0
1687,12004851150064816506,Bought new car,Permanent,,,High confidence,Moderately high significance,Neither Positive or Negative,financial,No effect,0.0,0,2018-08-28,0,,0,aa566f1dbe8138adef62bb9dc8494ddd,U,0
1688,9930530513995404338,new mortgage,Permanent,,,High confidence,High significance,Somewhat Positive,financial,No effect,0.0,0,2018-07-18,0,,0,d8a9f47fd1c7f509341532200aa2bff7,U,1
1689,12317803403016079907,Mortgage,Permanent,,,Highest confidence,Highest significance,Extremely Positive,financial,Large positive effect,0.0,0,2018-07-27,0,,0,84db1dfe12c95a3805f2cbc0da4cd3d9,U,1
1690,12176081305419747090,new car,Permanent,,,High confidence,Moderately low significance,Somewhat Positive,financial,Small negative effect,0.0,0,2018-05-05,0,,0,06b434f5a27a14d21a136f1d5a076cbb,U,1
1692,12025147930734708743,purchased new car,Permanent,,,Moderate confidence,Moderate significance,Somewhat Positive,financial,No effect,0.0,0,2019-03-28,0,,0,f187470b9a8c995f2165908d23eb6733,U,1
1693,11888245564622201090,Raise & bonus smaller than expected,Permanent,,,Moderate confidence,Moderately high significance,Somewhat Negative,financial,No effect,0.0,0,2019-02-20,0,,0,8464e997ee97d5d587c3e9584a6aabf6,U,-1
1694,12178574152370489437,Refinanced loans,Permanent,,,Moderate confidence,Moderately low significance,Somewhat Positive,financial,No effect,0.0,0,2019-01-15,0,,0,14bf0578c8bced86a97dc608e036e35e,U,1
1696,12103546711473532685,Buying a new car,Permanent,,,Highest confidence,Moderate significance,Very Positive,financial,No effect,0.0,0,2018-06-25,0,,0,a89eed5bdfe75f1d00322ae87c40ccda,U,1
1697,13637401405284044305,Took out a mortgage,Permanent,,,Highest confidence,High significance,Very Positive,financial,No effect,0.0,0,2018-06-30,0,,0,eb6eaf88d99b8769c34df37d6a627002,U,1
1698,13538724873795897684,Loan for vet bills,Temporary,Ended,02/01/2019,High confidence,Moderately high significance,Very Negative,financial,Medium negative effect,0.0,0,2018-08-01,0,2019-02-01,0,49b144daf29229beafb633acc0f6da01,U,-1
1699,9351848926066366658,Did not get an expected wage or salary increase,Unsure,,,High confidence,Highest significance,Extremely Negative,financial,Medium negative effect,0.0,0,2019-02-25,0,,0,f61ae169e71adfe056fea7ccff10bb4c,U,-1
